num_reviews,asin
11,B007X3DAMM
87,B007X3VC7W
16,B007X3VC9A
18,B007X3VDU8
5,B007X3VEAW
35,B007X3VEB6
15,B007X3VEBG
25,B007X3VEC0
40,B007X3VECU
17,B007X3VEUC
16,B007X3VEUW
5,B007X3VEVG
39,B007X3VEX4
8,B007X4KAF6
5,B007X4KN94
17,B007X4PUGU
12,B007X4RYSM
78,B007X4TGXI
12,B007X5AGXG
6,B007X5BP22
6,B007X5DZ3Y
10,B007X5MQEI
18,B007X5MZKS
9,B007X6711U
22,B007X67ETO
17,B007X68CEK
21,B007X6FC3O
140,B007X6FC48
96,B007X6FCWA
37,B007X6M386
19,B007X6MVZQ
20,B007X6OO0Q
91,B007X6XJ98
5,B007X74HMA
19,B007X75MXS
11,B007X7U13E
9,B007X82ZPA
9,B007X8LGV4
14,B007X8TQW0
24,B007X8TQYI
9,B007X8TQZM
6,B007X8TR24
5,B007X90S76
17,B007X95MNG
94,B007X9QIXO
6,B007XA668A
9,B007XA969G
29,B007XACV8O
14,B007XC99JQ
10,B007XCKGFW
6,B007XCRPQA
8,B007XCVFV6
23,B007XDFNB8
9,B007XDFO7Q
21,B007XDFO9O
8,B007XELMO4
10,B007XGL5U8
7,B007XGLC9C
6,B007XGN7K4
7,B007XGNUQU
5,B007XGP81U
12,B007XGUL80
11,B007XH6Y94
55,B007XIUPCU
6,B007XJ5QTG
9,B007XJ7E5K
14,B007XJG42E
8,B007XJG4F6
7,B007XJGZ7S
8,B007XJIFIA
41,B007XJIYI6
14,B007XJIYRC
21,B007XJLMYY
11,B007XJUE5W
7,B007XJUEXY
8,B007XKAF4Q
6,B007XL3Y66
5,B007XL45B4
15,B007XLEYR4
5,B007XLF144
5,B007XMPYT0
10,B007XMSODS
11,B007XN8THI
5,B007XNG2MW
28,B007XNKNA4
12,B007XNL46G
249,B007XOQ3BQ
66,B007XOQI4S
27,B007XOQUY6
7,B007XOS3DM
22,B007XOYBE2
6,B007XP4A92
16,B007XPMFGM
13,B007XPSVMY
6,B007XQREZ8
26,B007XQRKD4
5,B007XRDQWC
9,B007XTE6YW
5,B007XVD452
10,B007XVHQ9M
10,B007XVKVH6
5,B007XVLO4U
14,B007XVN0RO
13,B007XW2WTK
14,B007XW5QC0
10,B007XW694E
10,B007XW8WMQ
6,B007XWHGIC
17,B007XWTB1C
7,B007XWTBIK
5,B007XY8QES
12,B007XYMSJW
39,B007XZ98VW
14,B007XZG7H0
7,B007XZLPCC
16,B007XZM6VG
13,B007XZMWT2
6,B007XZXUIY
9,B007Y008BU
7,B007Y008R4
6,B007Y0098W
23,B007Y0EQE0
5,B007Y27NX4
6,B007Y27PGO
116,B007Y2YVH0
14,B007Y3EWZ0
16,B007Y3FYWU
28,B007Y4BL1C
7,B007Y4NWH8
12,B007Y4NWI2
50,B007Y4NWQE
7,B007Y4NWRI
8,B007Y4NWSW
9,B007Y4NWTQ
29,B007Y4TTWK
64,B007Y4TTWU
11,B007Y4TUZQ
6,B007Y5PQQ2
6,B007Y61QV0
5,B007Y6XZQE
5,B007Y7IG2G
9,B007Y83CHO
66,B007Y8DJ22
32,B007Y8DJEA
9,B007Y8EVH4
163,B007Y8N19S
12,B007Y91B80
8,B007Y9L7G6
6,B007Y9T6BE
5,B007YAKWZW
15,B007YBLYGC
57,B007YCA6UG
8,B007YCGDTE
6,B007YD1JX8
8,B007YDAAHO
5,B007YDAARE
67,B007YDJJFS
16,B007YJIGPQ
7,B007YJX82M
10,B007YK0FLS
328,B007YKUWN4
12,B007YLQUWK
9,B007YNFO2U
8,B007YOAYOM
9,B007YPJMAI
7,B007YPVVES
23,B007YSGCTO
7,B007YT8U5C
118,B007YUISHQ
11,B007YUISJO
363,B007YUISN0
35,B007YV0UQW
7,B007YW9Z62
6,B007YWM09Q
131,B007YWMCA8
12,B007YWMETC
6,B007YWMFIC
7,B007YWMFKU
6,B007YX7SFQ
136,B007YX9O94
6,B007YXA5G0
84,B007YXA5S8
59,B007YXA5SI
65,B007YXA5TC
14,B007YXRYSC
5,B007Z0FVXO
12,B007Z0G2P0
6,B007Z0MN30
9,B007Z0MQXM
15,B007Z0OEPU
5,B007Z0OF1S
9,B007Z1CVHW
11,B007Z1CVIG
20,B007Z1CVIQ
13,B007Z1CVJA
5,B007Z2I166
7,B007Z353TS
6,B007Z36HWU
9,B007Z3EYHK
26,B007Z3HZIA
20,B007Z3HZLM
70,B007Z3T5JC
102,B007Z419BI
9,B007Z4R7EQ
6,B007Z59K8G
5,B007Z7QL68
6,B007Z7ZJ66
6,B007Z8YGGY
36,B007Z92RGE
9,B007Z92RGY
8,B007Z92RH8
7,B007Z92SJU
6,B007Z92SKE
29,B007Z92SS6
9,B007Z9E7XA
7,B007Z9EAP0
6,B007Z9RHKU
5,B007Z9WWDW
13,B007ZAAEFE
14,B007ZB58Z4
20,B007ZC99Q2
9,B007ZD70US
5,B007ZD735U
5,B007ZD8RGO
8,B007ZDCGVG
5,B007ZDFFR8
8,B007ZDHDRS
6,B007ZE36D2
9,B007ZE9JD8
8,B007ZEB8N2
31,B007ZEQFG2
15,B007ZFP3MS
5,B007ZFQ8AY
27,B007ZFSAB4
21,B007ZFTSP6
11,B007ZG03DG
43,B007ZG32I4
6,B007ZG3Q8U
6,B007ZG5C3W
12,B007ZG7XVQ
6,B007ZG8ZFO
12,B007ZGAL6U
6,B007ZGCSNY
10,B007ZGKWQE
11,B007ZH9OFI
63,B007ZHAYL6
48,B007ZHXFJY
11,B007ZI3J4E
119,B007ZIBURC
29,B007ZIQYPK
13,B007ZJ8KLA
6,B007ZK1EPI
7,B007ZKE0IG
6,B007ZKE1NU
27,B007ZKEAS6
35,B007ZKG77I
5,B007ZKIRPI
25,B007ZKQ9XA
5,B007ZKQA7K
7,B007ZL0PI4
5,B007ZLJUJ4
10,B007ZLN00E
15,B007ZLR18G
18,B007ZOB9MM
12,B007ZOK6B2
13,B007ZQ4KYO
5,B007ZQGZWO
7,B007ZQVKYM
6,B007ZR88P0
7,B007ZREFCA
26,B007ZRO3U4
24,B007ZS3O62
23,B007ZS9T1Q
18,B007ZSOYCA
5,B007ZST1I2
35,B007ZSV9XM
6,B007ZSYC72
30,B007ZSYHYU
17,B007ZT1FAI
9,B007ZT1GQ6
19,B007ZT1Q3E
13,B007ZT22ZU
83,B007ZT23ZE
18,B007ZT24NA
13,B007ZT2E1C
7,B007ZT2EPI
29,B007ZT2K9I
6,B007ZT2YEO
6,B007ZT3SWQ
12,B007ZT4N5C
5,B007ZT946U
16,B007ZT9W6W
25,B007ZTNBBO
16,B007ZTQW9M
5,B007ZU765A
12,B007ZUDOKG
6,B007ZVIJGO
5,B007ZVJ1HA
7,B007ZVTW3S
9,B007ZW0T3Y
5,B007ZW21AS
22,B007ZW2LY4
8,B007ZW438Q
12,B007ZW43IQ
15,B007ZW4WI2
6,B007ZW4X7C
44,B007ZW548E
26,B007ZW7YEQ
29,B007ZW7YJQ
5,B007ZWI7X8
5,B007ZWIEJK
15,B007ZWL4A6
71,B007ZWLRSU
56,B007ZWVCOY
16,B007ZYUO7I
98,B007ZZ6OW6
9,B007ZZAMAQ
5,B007ZZAMJM
6,B007ZZC35I
10,B007ZZE63A
59,B00800VI0S
9,B00801K2XQ
5,B0080216H6
6,B008021NSI
18,B008028WKU
6,B00802G5L8
6,B00802PJ7O
9,B00803F41O
5,B00803LE2W
29,B00803N2AY
49,B00803WNOK
5,B008048YAQ
9,B00804NTA6
7,B00804TBBC
7,B00804UT90
5,B008052KK0
6,B008055UU2
7,B00805IP36
5,B00805VUD8
7,B00805XF9U
8,B00805YW92
6,B008068FX0
5,B00806X3PK
8,B00808W4M6
7,B00809MO9S
10,B00809MOWA
5,B0080A3V4E
6,B0080A56RE
37,B0080AO68E
43,B0080BK4I4
9,B0080C21Y8
16,B0080C225Q
8,B0080C23R8
22,B0080CE5M4
113,B0080CXSOU
9,B0080CY4SY
5,B0080DHIPY
10,B0080DR3KE
9,B0080DS0LU
15,B0080DTFGY
7,B0080DTFIM
11,B0080DTGBI
8,B0080DTIJ8
11,B0080DTOV0
6,B0080E1J0I
5,B0080E1RW8
6,B0080E1SIQ
8,B0080E1WOG
8,B0080E2FJ2
10,B0080E2G6E
5,B0080E2J34
12,B0080E2O5C
9,B0080E2RSG
8,B0080E8G04
6,B0080EBM0U
19,B0080EBMM8
12,B0080F26M2
9,B0080F3B94
18,B0080F66YQ
15,B0080FF8K4
19,B0080FFZ8E
11,B0080GG6FE
36,B0080H77PQ
26,B0080H7UZS
44,B0080I06WQ
19,B0080I9MRQ
6,B0080IX1JG
5,B0080JCMS6
9,B0080JCT8O
6,B0080JDIQ6
7,B0080JF5EY
16,B0080JH4P2
8,B0080JO6L2
9,B0080JPHGU
133,B0080JQY4E
35,B0080JQY4O
6,B0080JWLFU
8,B0080K2KUK
5,B0080K6WIG
7,B0080L4J1M
8,B0080M3PCU
5,B0080MQJJ6
8,B0080N1FFS
13,B0080OHGZA
12,B0080OHI9O
6,B0080PKAG6
5,B0080PKQYW
7,B0080PLH0Y
17,B0080Q0HUE
10,B0080S4JO2
8,B0080SIJD4
9,B0080T4ZW2
22,B0080XGJPY
58,B0080YBH8M
11,B00810ICRO
10,B00810ROQ4
9,B00811NMMI
7,B00811NUCU
10,B00811VCMA
16,B00812RPG6
7,B008132PO2
14,B00813HBBO
9,B00813HBPK
17,B00813KIAA
7,B008142PTQ
6,B00814B2XQ
42,B00814CAS2
6,B00814JW6U
15,B00816WDVO
14,B00817UWQ6
10,B008189W7K
48,B008194UIU
28,B008195P34
5,B00819XT7I
10,B0081APADS
17,B0081B58LG
5,B0081B64T6
8,B0081B7FXA
8,B0081BFYY2
16,B0081BHC7E
108,B0081CRXGI
46,B0081CWCHI
57,B0081EAK34
37,B0081EC08M
9,B0081EEFOO
5,B0081ELPFQ
12,B0081EN6OO
5,B0081EQI8A
5,B0081EQJNO
76,B0081ER9KG
5,B0081F01T6
108,B0081F2Z40
11,B0081F7C16
177,B0081FLFQE
6,B0081G1D8S
10,B0081G1D92
14,B0081G3XEU
20,B0081GCMHY
6,B0081GL734
16,B0081GUXYI
35,B0081GZDQQ
7,B0081H7E4E
364,B0081H8TRA
11,B0081HD3OO
13,B0081HD3PI
7,B0081HGDGE
18,B0081IFO2C
15,B0081IKGES
59,B0081IKTN6
8,B0081IOSOW
9,B0081J2KMS
18,B0081JOH1K
6,B0081JYOSQ
5,B0081K3ZS0
6,B0081K4CIM
9,B0081K6Q0Y
6,B0081KGHIK
55,B0081KKE4I
7,B0081KP9PW
8,B0081MWVFQ
25,B0081N916M
21,B0081N916W
11,B0081N9180
10,B0081N91BC
6,B0081NAZNU
8,B0081NZJU4
54,B0081O0U2K
7,B0081OJSMI
12,B0081OMENS
38,B0081OY8B4
36,B0081OY95E
5,B0081P7T3W
6,B0081PT688
15,B0081R7XR2
12,B0081RN9YI
21,B0081SK530
9,B0081SKWOC
7,B0081SKWZ6
9,B0081SOIT2
74,B0081SS5C8
6,B0081SUXTG
59,B0081TH24O
8,B0081TN2DY
24,B0081TQ83K
26,B0081TSZ18
33,B0081TSZCC
31,B0081TXIQA
36,B0081TXIXI
8,B0081U0628
17,B0081UDOM2
11,B0081UEAH0
69,B0081UUYWA
8,B0081UWBWQ
9,B0081VFCX0
8,B0081W28LI
8,B0081W9QQS
5,B0081WSF9M
5,B0081X1R8C
33,B0081XAXXM
10,B0081XDM2Q
22,B0081XI2Y4
32,B0081Y0Y4E
18,B0081YPUT8
7,B0081YPUTI
14,B0081YPX22
7,B0081YPXOU
5,B0081YSIZQ
5,B0081YSJWS
9,B0081YW3WA
23,B0081ZDW9M
11,B0081ZDWQ0
14,B0081ZDWZQ
6,B0081ZXKUS
23,B008200LHW
48,B00820A7SU
5,B00820Z7I0
5,B008219OQ0
15,B00821BLX4
11,B00821NKOW
6,B00821TRDK
61,B00822GIH2
6,B00822I0EG
9,B00822J8VU
8,B00822LKHA
7,B00822T3I8
91,B00823170Y
5,B008239PX0
6,B00823BZL0
24,B00823DS7E
12,B00823EE0Y
14,B00823EE8G
13,B00823RNUC
7,B0082463O8
14,B0082471N0
113,B00824948U
10,B00824F4VG
509,B00825BZUY
13,B00825QQQC
6,B00825QS88
8,B00825T2R2
17,B00825TBMS
14,B00826FKRW
10,B00826L4G8
7,B00826L4GI
10,B00826WCL4
5,B00826WFEI
5,B00826WGO2
33,B008279OJ6
22,B00827MK3S
24,B0082821YK
29,B00828G1K0
12,B008292ZWM
36,B008295PTC
8,B00829J01Q
209,B00829THEG
448,B00829THH8
738,B00829THK0
111,B00829THO6
179,B00829THVO
495,B00829TIA4
431,B00829TIEK
9,B00829UE5C
7,B00829USIU
9,B00829USKS
11,B00829USMQ
34,B0082AFROO
105,B0082B9NHK
58,B0082BZY4G
16,B0082C1HRS
5,B0082CKUNA
7,B0082CMZB0
8,B0082CY5NQ
19,B0082D563I
7,B0082DCPQ4
5,B0082DEUXU
5,B0082DIZO0
203,B0082E9K7U
12,B0082ENI1O
19,B0082FKSUM
6,B0082GD02Y
5,B0082GX38A
9,B0082GX3Q2
27,B0082IX6MG
16,B0082IYQW0
5,B0082JFDQM
14,B0082JRACM
5,B0082JRLP8
5,B0082JVGSG
6,B0082MN9ZQ
6,B0082N9AX0
13,B0082N9BZM
6,B0082NJ5BC
62,B0082OJ2VE
9,B0082PD0YS
8,B0082PG1US
5,B0082PRC1U
6,B0082PREUO
41,B0082PRPIA
11,B0082PS2IM
5,B0082PT7JA
5,B0082PT89E
6,B0082PTBRS
97,B0082PVK8Q
12,B0082PZ0LO
5,B0082PZ0Q4
7,B0082PZ0VE
13,B0082PZ17C
24,B0082PZ1JU
5,B0082Q50MW
7,B0082RT1BM
12,B0082RT1OE
9,B0082SFOJ4
5,B0082TO9TO
9,B0082ULKUE
6,B0082X9EDQ
9,B0082XM8F2
20,B0082XN4PA
20,B0082XN57W
355,B0082YEH8M
25,B0082YJEAI
209,B0082YNR0Q
9,B0082YUR7M
6,B0082ZJNLW
9,B00830RZ16
40,B00832NCWU
22,B00832SKWM
8,B00832SL5S
11,B00834KJ60
25,B00834SING
33,B00834SIO0
30,B00834SJ8K
13,B00834SJH6
14,B00834SJKS
974,B00834SJNA
651,B00834SJSK
28,B00834SK5W
5,B008350TJQ
9,B00835IN0I
11,B00835OPRI
6,B0083631BI
5,B008369G2G
36,B00836H2BI
19,B00836H2CC
20,B00836H2DQ
11,B00836H3Z8
36,B00836JHVQ
14,B00836XRZ8
5,B00837YIY6
13,B00838DCCO
8,B00838GCSK
9,B00838XV6G
5,B00839KV0E
16,B0083ACGCO
14,B0083AWDP4
65,B0083B6HEQ
5,B0083BCCVI
9,B0083BCCXG
7,B0083BVSWM
15,B0083BWGDC
9,B0083C5UQQ
6,B0083C8AQS
10,B0083C8B30
5,B0083C9CR4
5,B0083CA7LO
16,B0083CA7PU
8,B0083CA88G
6,B0083CU5D4
16,B0083E5GUE
6,B0083E7X64
25,B0083E7Z6C
5,B0083E7ZJO
16,B0083EPC80
12,B0083EQS3I
6,B0083EYXEO
64,B0083EZE4M
5,B0083EZW5S
18,B0083F32KY
5,B0083F7VEC
11,B0083F8YZC
6,B0083FEU64
6,B0083FEUN2
5,B0083FILBY
6,B0083FYL6I
21,B0083GA6UW
10,B0083H9FJO
6,B0083HUSYU
27,B0083I7Y8W
40,B0083I85HQ
18,B0083J46Q4
22,B0083J786Y
24,B0083J7E9A
6,B0083J835E
37,B0083J8D90
33,B0083J95P6
9,B0083J99EI
6,B0083J9PQ0
6,B0083JA0I2
7,B0083JE5Q0
10,B0083K9I8Y
5,B0083KGX1Y
7,B0083KGX8M
18,B0083KGXC8
5,B0083KJEM4
36,B0083LGMLE
8,B0083LMV78
21,B0083LOW7A
18,B0083OXG9C
6,B0083OXZS4
14,B0083OZ050
5,B0083OZAXW
122,B0083P0MI4
17,B0083P3VFA
15,B0083P4SIE
10,B0083PA7JI
9,B0083PQ7L0
12,B0083PQ8B4
11,B0083PQ99A
12,B0083PR78C
11,B0083PR78M
43,B0083PR7N2
6,B0083Q19JY
10,B0083Q3NOS
8,B0083Q3NR0
12,B0083QOA3Q
6,B0083QY1TY
20,B0083R9QFC
29,B0083R9QQG
7,B0083RYG1Q
11,B0083S3GDE
16,B0083S3KVW
7,B0083S3MT2
13,B0083S3NC8
14,B0083S3OFE
12,B0083S3OWW
10,B0083S4Q8S
7,B0083SHQEE
5,B0083STBYC
5,B0083T1KDG
20,B0083U94D8
8,B0083UBZ9O
26,B0083UD3AS
5,B0083VXIUW
8,B0083W9KXA
17,B0083WGXTO
23,B0083WYD9Q
80,B0083WYFWG
27,B0083X8VZW
5,B0083XS2Z6
28,B0083XTOSK
46,B0083XTPH0
25,B0083XTQ42
17,B0083Y1YVE
6,B0083Y1Z72
6,B0083Y1ZSG
9,B0083Y3L2O
68,B0083Y6MV6
5,B0083Y7JUY
8,B0083YDG0G
33,B0083YF55U
22,B0083YIGVU
37,B0083YIGXI
42,B0083Z6R4W
5,B0083ZGEBI
153,B00840353W
5,B00840KRDI
59,B00841AGCO
19,B0084268YI
5,B00842MBNK
5,B008436IHO
37,B00843ERMW
6,B00844CB0Q
93,B00844N5OC
9,B00844YRUS
8,B008453XA2
20,B008454IWY
12,B0084555RQ
5,B008455XT6
137,B008467K1E
9,B008469HWE
6,B00846GBYQ
5,B00846HT38
95,B00846V35I
12,B00846Z2TQ
109,B00846Z34K
22,B00846Z4YY
30,B00847LDKC
13,B00847LDR0
11,B00847LDTI
6,B00847Q4MY
44,B00847Q5AA
26,B00847Q5Q4
52,B00847TOLC
24,B00847TPH0
6,B00847TYYO
6,B008481JSC
5,B008482UHG
6,B0084830AW
31,B008484Q6E
14,B00849BPFI
35,B00849KQD0
9,B0084A5BXY
9,B0084A7PI8
17,B0084AQLDI
15,B0084BMB2M
5,B0084BQM0O
6,B0084C2ZSG
11,B0084C35EO
5,B0084C370Q
7,B0084C373I
5,B0084C38EG
13,B0084C38EQ
5,B0084C38YG
6,B0084C39PO
7,B0084C44A8
5,B0084CCDWE
13,B0084CCGU8
7,B0084D69XM
10,B0084DFKI2
10,B0084DFKIW
57,B0084FM5JC
8,B0084FPSWS
45,B0084G3FKE
5,B0084HCVDA
10,B0084HDXRS
24,B0084IKDS4
11,B0084J6XZ0
6,B0084JCGV0
15,B0084JFLSK
10,B0084JFLTE
33,B0084JFLTY
19,B0084JFLUS
6,B0084JFM2K
11,B0084JFM2U
64,B0084JFM34
13,B0084JXKLA
11,B0084KGMEQ
9,B0084KH57Y
6,B0084L73QQ
41,B0084NQGGC
7,B0084OAQJY
115,B0084OIY0M
15,B0084ORRE6
5,B0084PKC6K
5,B0084PKC8S
5,B0084PZRII
25,B0084V5FBG
38,B0084V5FD4
65,B0084V5FOI
8,B0084XQGRQ
7,B0084XY28G
66,B0084Y47SK
21,B0084Y5YAA
28,B0084Y9V54
5,B0084YWLT2
13,B0084YWMXM
18,B0084Z0YJU
34,B0084ZY3QK
5,B0084ZY8GU
13,B0084ZYHMU
61,B0084ZYI88
7,B00850JLD4
9,B008515KOM
33,B008525P1O
6,B008525PJG
9,B008529RCC
7,B00852JEPW
8,B00852PGT0
8,B00852X534
29,B00852Y722
5,B008542JXE
7,B008544ZIQ
5,B00854NP7S
5,B00855ASC2
12,B00855B5QA
11,B00855GUP6
9,B00855HE3S
6,B00855JQ70
7,B00855X4CS
23,B00856KAWE
26,B00856XDOG
40,B00856XDOQ
18,B00856XDWI
12,B00856XEFO
7,B00856XEN6
14,B00856XFUS
7,B00856XFVC
5,B00856YWIC
17,B00857DO62
5,B00857H1VG
11,B00857INEA
6,B00857J2IQ
13,B00857R0TE
13,B00857RNS2
11,B008585UMW
13,B00858CYCQ
9,B00858CYD0
11,B00858CYDA
5,B00858CYDU
24,B00858I4F2
9,B00858I4M0
18,B00858I51U
38,B00858I53S
12,B00859R6VY
23,B0085ADSFG
7,B0085ADXF6
39,B0085B772A
6,B0085BPPGA
6,B0085CAYZ6
6,B0085D64EU
23,B0085D7U20
10,B0085DAQR6
16,B0085DDRQ8
74,B0085DHPZ2
6,B0085DS97K
5,B0085DSP4W
239,B0085DZRDE
7,B0085E1BN8
20,B0085E4WQQ
9,B0085EG6OW
5,B0085EUFPS
9,B0085F32CA
10,B0085GULFA
7,B0085GVGPY
35,B0085GVX8E
25,B0085H18W4
5,B0085H4YDO
7,B0085H63QA
5,B0085H63RE
7,B0085H64GY
7,B0085H64I2
12,B0085H655O
29,B0085H662G
30,B0085H66NU
13,B0085HC2V0
8,B0085HHKMG
5,B0085HHPYE
9,B0085HIXBI
41,B0085HOM4K
19,B0085HXUWA
5,B0085IOLZO
7,B0085IWW3C
12,B0085IWXB8
7,B0085IXB3C
47,B0085IZNJW
15,B0085IZVKI
49,B0085JBI6S
16,B0085JFLZ2
5,B0085JFLZC
6,B0085JFM1U
6,B0085JGQWE
6,B0085K7MD0
23,B0085KAGJC
5,B0085KAOSK
20,B0085KLREA
5,B0085MDF52
7,B0085MGTP0
6,B0085MGUBS
24,B0085MPDCU
11,B0085MPDJ8
9,B0085MPG22
5,B0085MPGZY
5,B0085MPIG6
9,B0085MPJ3S
7,B0085MQL3K
10,B0085MQLMQ
22,B0085MQNX8
9,B0085MQUTU
6,B0085MRFVW
6,B0085MSDJK
6,B0085MSH0K
7,B0085N1D8M
7,B0085N1EM2
8,B0085N1EV8
5,B0085NJFX2
6,B0085NZWXY
11,B0085O5MAG
6,B0085P53PO
8,B0085P8UBI
6,B0085PR7DA
8,B0085QPUKQ
21,B0085RNKOS
5,B0085RO8U8
5,B0085RORXG
8,B0085RR0TY
10,B0085RUYCO
9,B0085RUZ7S
5,B0085RUZBE
7,B0085RUZFA
11,B0085RV05O
11,B0085RV068
18,B0085RV0AO
8,B0085RV0AY
30,B0085RV0CW
5,B0085RV15S
5,B0085RV17Q
15,B0085RZPP0
9,B0085RZPPA
39,B0085S0838
13,B0085S33XK
32,B0085SNMYA
11,B0085SNN4O
41,B0085SNNSK
12,B0085SOU2I
11,B0085SSSJO
16,B0085SZDYW
19,B0085TBFNO
16,B0085U6TBQ
8,B0085U9B2A
169,B0085V61HW
22,B0085V7CHA
38,B0085VB8GQ
11,B0085VZB9Q
67,B0085WMATO
108,B0085WN7YQ
15,B0085WVQDK
7,B0085X0HM0
7,B0085X3PRE
13,B0085YH7JK
9,B0085YMIQ2
16,B0085YS9CE
21,B0085YTCYS
21,B0085YTDBA
19,B0085YTDM4
11,B0085ZI5U4
28,B0085ZIN4W
7,B0085ZTI50
10,B0086027J8
6,B00860DORW
8,B00860U9XO
20,B00861DI4U
49,B00862522A
9,B00862MAXO
7,B008635BA2
54,B00863L2M8
8,B00863L2MI
15,B00863L2MS
6,B00863R2K4
6,B00863R2M2
5,B008657S92
17,B008658FRG
11,B00866DUR0
9,B00867QHI8
8,B00867ZCM0
39,B008681XSG
28,B008681YPS
5,B0086825Q0
79,B008682C9U
10,B008686GWY
13,B00869HYYM
23,B00869KUHK
29,B0086A7AB8
20,B0086AJ4AS
25,B0086CTL5Y
14,B0086DCU6A
5,B0086GCR7E
6,B0086JSW02
6,B0086KP1I2
10,B0086KP1SM
6,B0086KXG5W
6,B0086L0OTW
6,B0086LSQ6U
5,B0086NZ7B0
7,B0086OGLI2
9,B0086OGLUK
6,B0086OGLXC
22,B0086PTOI0
15,B0086QLF8Q
6,B0086RREX0
20,B0086SDU3M
10,B0086SKGQQ
22,B0086SQDMM
21,B0086T8DEW
45,B0086T9H7E
24,B0086U3QBQ
6,B0086UK7FY
43,B0086UXQES
14,B0086UXQIE
27,B0086UXT9K
9,B0086UXZJ4
26,B0086V5TVU
7,B0086V5X8Y
5,B0086V637Y
12,B0086WBLLG
11,B0086WBM9M
14,B0086WSF4M
7,B0086X0KQM
30,B0086YQI30
30,B0086ZU8XK
6,B0086ZUXTE
22,B0086ZV2L2
6,B00870JWR2
8,B00870KSOI
6,B00870S8NQ
7,B00870W29C
31,B008714LJ0
12,B00871DQNC
15,B00871F9E6
18,B00871NPP6
40,B00871PHES
122,B00871SR68
17,B00872TUIQ
5,B008730JEE
6,B0087389M8
5,B00873AC28
32,B00873FGP6
8,B008742QU8
12,B0087488Q4
7,B00874DIMS
5,B00874DIZK
5,B008765FKE
10,B00876QOOU
5,B0087AJXSA
37,B0087AUCSA
32,B0087B6SV4
10,B0087BIM3Q
33,B0087BL0EE
13,B0087D16XC
7,B0087DXLOO
7,B0087EBXN4
24,B0087EIDRS
13,B0087EIJAO
6,B0087EVHN0
48,B0087EVHVW
31,B0087FFJZG
9,B0087FIE7Q
5,B0087FMZBM
10,B0087G0NYM
10,B0087G5C8Y
6,B0087G7IMM
9,B0087HMMC2
20,B0087HSDG6
9,B0087IH2JY
5,B0087IJFU8
6,B0087IMWUS
7,B0087KGLEO
11,B0087KGMUC
6,B0087KGMZW
11,B0087KGNBA
5,B0087N0GH4
7,B0087N0SBI
7,B0087N53L8
5,B0087N9K9E
32,B0087NB1IW
7,B0087NB53S
18,B0087NBBD2
9,B0087ND9WS
725,B0087NZ31S
53,B0087OV77G
20,B0087OYB38
9,B0087PWO22
19,B0087QK9TG
6,B0087QOZRS
14,B0087QQNCS
15,B0087QXIYY
11,B0087RF5RG
14,B0087RR8Y4
10,B0087S2JLK
9,B0087S9CJ2
13,B0087SRGHW
85,B0087TESSQ
5,B0087TS1S4
44,B0087TVYP6
9,B0087U4V3W
10,B0087UBS4M
6,B0087VSCI6
6,B0087W5IJG
8,B0087W8QP4
29,B0087X71ZO
6,B0087X725S
10,B0087X7262
11,B0087X738E
12,B0087X73AM
53,B0087Y1XS4
12,B0087Y448U
6,B0087ZAXN4
7,B0087ZETXE
9,B0088024V2
5,B008809UM8
5,B008809VFO
7,B00880CYMQ
17,B00882JGG6
48,B00882OHL0
8,B0088332GA
5,B00883VAUK
5,B008847B48
22,B00884BPUE
7,B00884RLDO
10,B00884SJKS
134,B00884WH74
9,B00885GICI
14,B00886XQHM
24,B00886XQNQ
38,B00886XQO0
14,B00887BEEI
13,B00887IF0Y
9,B00888DJ5Y
6,B00889O754
208,B00889ST2G
11,B0088AHMIM
5,B0088AP6IK
799,B0088CJT4U
32,B0088HP93A
30,B0088IA9PC
6,B0088IBNE8
10,B0088IBRJE
6,B0088IC00Y
7,B0088IC1SA
37,B0088IGPM8
20,B0088JR6WU
27,B0088JSE6M
11,B0088JSE9E
13,B0088K7QUQ
8,B0088KA7LQ
5,B0088KZOJQ
5,B0088L17ZK
24,B0088L182C
6,B0088L18FE
12,B0088L19VC
5,B0088L1YB2
5,B0088LL7UA
10,B0088LPGFW
42,B0088LXTTM
704,B0088LYCZC
14,B0088NUP7E
13,B0088O6RCK
5,B0088O721K
11,B0088O7C7Y
5,B0088P3AW4
5,B0088PJQOA
40,B0088PK040
139,B0088PPFP4
7,B0088PU5Z4
22,B0088PU86K
730,B0088PUEPK
14,B0088PUFT0
6,B0088PVAWG
16,B0088QSISY
8,B0088QTSDI
9,B0088R1P06
47,B0088RIV1W
20,B0088RJ9HM
51,B0088TAZ2S
16,B0088TKS20
7,B0088TKS3Y
16,B0088TKU14
15,B0088V3ZVO
18,B0088VCRRM
8,B0088VHS6M
20,B0088VIEMO
33,B0088VQEV2
16,B0088W1CKE
16,B0088Y12UW
6,B0088YTMCC
6,B00890LRG4
11,B00890YNBK
30,B008915L2O
23,B00891FW9G
5,B00891XD2E
27,B00892RUTA
15,B00893PX66
10,B008948TUC
10,B00894AQJO
45,B00894WP4S
270,B00894YP00
265,B00894YWD0
46,B00895BUPC
6,B00895FCLK
5,B00896KEXU
15,B00897RCM0
6,B00898482G
7,B00898IJ5S
8,B00898LD1A
15,B00899WQ6U
9,B0089AXVGS
12,B0089CJVCO
20,B0089DSLMY
